trip,arm,origin,dest,arrived,duration_s,fuel_mg,reroutes,driven_edges,bg_vcount_at_depart,bg_possum_at_depart
9,,153572#0,153327#0,True,460.75,422213.9139253702,0,153572#0|153572#1|-153572#1|-153572#0|-152409#0|-152908#7|-152908#6|-152908#5|-152908#3|-152908#2|-152908#1|-152908#0|153433#1|152734#0|-152736#2|-152736#1|-152736#0|153391#0|153391#1|-153392#0|153327#0,229,46425.1
13,,-152939#5,152693#1,True,72.75,87434.35835849197,0,-152939#5|-152767#3|-152767#2|-152780|-152706#3|-152706#2|152715|152711#0|152712|152491#5,263,50196.1
14,,152398#3,-153476#16,True,172.75,204382.60851804237,0,152398#3|152398#4|-152398#4|-152398#3|-152398#2|152646|-152298|-152873#3|-152873#2|-152873#1|-152873#0|152983|152982#3|152982#4|152973|-152895#1|153476#1|153476#2|153476#3|153476#5|153476#6|153476#7|153476#8|153476#9|153476#10|153476#11|153476#12|153476#13|153476#15,252,55278.8
12,,-153476#17,-152284,True,427.25,401343.60786391847,1,-153476#17|-153476#16|-153476#15|-153476#14|-153476#13|-153476#12|-153476#11|-153476#10|-153476#9|-153476#8|-153476#7|-153476#6|-153476#5|-153476#3|-153476#2|-153476#1|-153476#0|152418|152270|152419#0|152419#1|152308|152318#4|152309|-152305|-152831#2|-152831#1|-152831#0|152816#4|152816#5|-152810#2|-152810#1|-152810#0|152775#0|152775#2|152775#3|152775#4|152775#5|-152702#1|-152702#0|152667#1|152667#2|152667#3|152667#4|152667#5|152667#6|152667#7|152667#8|152667#9|152667#10|152667#11|152605#1|152605#2|152169|152223|152453|152454#1|152615#0|152615#1|152615#2|-152319|-152965#1|-152965#0|152941#0|152941#1|152941#2|152941#3|152941#4,244,61528.6
11,,152789#0,153401,True,782.0,610214.0201236228,0,152789#0|152789#1|152789#2|152789#3|152789#4|-152934|-152787#0|-152810#2|-152810#1|-152810#0|152770|-152650#1|152688#0|152688#1|152688#2|-152702#0|152175,235,57930.8
18,,152413#1,153427#10,True,257.25,256379.68740342167,0,152413#1|152413#2|153394#0|-152644|152644|-153394#0|-152413#2|-152413#1|-152413#0|152412|152444#1|-153435#3|-153435#2|-153435#1|-153435#0|153451#6|153451#7|152908#0|152908#1|153482#0|152149|153397|153000|153332#2,235,63062.5
15,,-152930,-153355#4,True,623.25,338147.8268647499,0,-152930|-152743#0|-152908#3|-152908#2|-152908#1|-152908#0|153433#1|153424#1|152732|153490#0|153490#1|153490#2|153490#3|153490#4|153490#5|153490#6|153490#7|153490#8|153490#9|152618#1|152214|153373|152248|153370#0|153370#1|152247|153371#0|153371#1|153371#2|153371#3|153371#4|152512#4|152512#1|-153485#4|-153485#3|-153485#2|-153485#1|-153485#0|153351|152241|-153362#1|-153362#0|-153325#2|-153355#4,255,46499.4
16,,152385,-152742,True,513.25,911293.0330359193,0,152385|-152206|152461|152311|152312#2|-152309|152318#1|-152308|152281|152530|-152330#5|-152330#4|-152330#3|-152330#2|-152330#1|-152330#0|153637|152405|-153007#6|-153456#6|-153456#5|-153456#4|-153456#3|-153456#2|-153456#1|-153456#0|153451#5|153451#6|153451#7|153433#1|153424#1|152624#0|-152742,245,56198.8
17,,-152725#0,152483#0,True,555.5,636331.1195553687,0,-152725#0|152725#0|152725#1|152725#2|152725#3|-153423#0|152254|153412#0|153412#1|153412#2|153412#3|153412#4|153412#5|152251|153385#0|153385#1|152250|153383#0|-153386|152176#1|152176#2|152177|153384#0|153384#1|153384#2|152628#1|-153387#2|-153387#1|-153392#1|-153391#1|-153391#0|152736#0|152736#1|152736#2|-152734#0|-153424#0|-153433#0|-153048#1|-152483#1,239,75563.0
20,,152817#3,153056,True,486.75,562355.0375695598,0,152817#3|152959#5|152779|152818#0|152818#1|152818#2|152818#3|152816#0|152816#1|152816#2|152816#3|152816#4|152816#5|-152810#2|-152810#1|-152810#0|152775#0|-152381|-152716|-152767#3|-152767#2|-152780|-152706#3|-152706#2|-152706#1|-152706#0|-152999|-153413#16|-153413#15|-153413#14|153415#0|153415#1|153331#0|153331#1|153331#2|153331#4|153331#5|153331#6|153331#7|153331#8|153331#9|153331#10|153331#11|153329#4|153329#5|153412#5|152251|153385#0|153385#1|152250|153383#0|153383#1|-153381#7|-153381#6|-153381#5|153056,238,55524.3
21,,-152830#0,152556,True,425.75,368193.240523326,0,-152830#0|153441#2|153441#3|153440#1|153440#2|153440#3|153440#4|153440#5|153440#6|-152255#1|-152255#0|-153423#4|-153423#3|-153423#2|-153423#1|152254|153412#0|153412#1|153412#2|153412#3|153412#4|153412#5|152251|153385#0|153385#1|152250|153383#0|153383#1|153383#2|153383#3|153383#4|153383#5|-152246|153369#0|153369#1|152245|152565|152307|-153372#4|-153372#3|-153372#2|-153372#1|-153326#4|-153326#3|-153326#2,233,52020.5
19,,-153451#0,-152492,True,693.75,443234.0062428146,0,-153451#0|-153053|-153055#0|153055#0|153053|153452#2|153451#1|153451#2|153451#3|153451#4|153451#5|153451#6|153451#7|153433#1|153424#1|152732|153490#0|153490#1|153490#2|153490#3|153490#4|153490#5|153490#6|153490#7|153490#8|153490#9|152618#1|152214|153373|152248|153370#0|-152492,240,62557.1
23,,-153553,153475#2,True,389.25,361717.68917935,0,-153553|153553|-152422#1|-152422#0|-152789#0|152468|152296|153640|153639|152874#4|-152883#2|-152883#1|-152883#0|152975#1|152900#0|152900#1|152982#4|152973|-152895#1|153476#1|153476#2|153476#3|153476#5|153476#6|153476#7|153476#8|153476#9|153476#10|153476#11|153476#12|153476#13|153476#14|153476#15|153476#16|153476#17|153476#18|153476#19|153476#20|153476#22|-153010#1|-153010#0|-153470|-153472#3,262,57640.3
22,,-152657#2,153332#2,True,616.75,799856.8221570859,0,-152657#2|-152657#1|-152657#0|152702#0|152702#1|-152939#5|-152767#3|-152767#2|-152780|-152706#3|-152706#2|-152706#1|-152706#0|-152999|-152997|-153413#16|-153413#15|-153413#14|153415#0|153415#1|153331#0|153331#1|153331#2|153331#4|153331#5|153331#6|153331#7|153331#8|153331#9|153331#10|153331#11|153329#4|153329#5|153412#5|152251|153385#0|153385#1|152250|153383#0|-153386|152176#1|152176#2|152177|153384#0|153384#1|153384#2|152628#1|-153387#2|-153392#1|-153391#1|-153391#0|152736#0|152736#1|152736#2|-152734#0|-153424#0|152908#0|152908#1|152908#2|152908#3|152908#5|-153427#11,252,62814.6
24,,153454#0,152489#3,True,420.75,547033.1710082607,0,153454#0|153454#1|152409#3|153637|152405|-153007#6|-153456#6|-153456#5|-153456#4|-153456#3|-153456#2|-153456#1|-153456#0|153451#5|153435#0|153435#1|153435#2|153435#3|152416#1|152413#0|-152750#8|-152750#7|-152750#5|-152750#4|-152750#2|-152487#3,267,60462.0
